book_names,availability,ratings,prices,categories,book_urls,book_images,source_website,scraped_at
The Name of the Wind (The Kingkiller Chronicle #1),1,Three,£50.59,Default,https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,https://books.toscrape.com/media/cache/6a/b3/6ab3616e7495ef64b1546a178cf8a9e7.jpg,https://books.toscrape.com/,2026-08-05 09:22:49.895421+00:00
The Mirror & the Maze (The Wrath and the Dawn #1.5),1,One,£29.38,Fantasy,https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,https://books.toscrape.com/media/cache/84/a8/84a85a5ecca2bdc17e219241938ebdba.jpg,https://books.toscrape.com/,2026-08-05 09:22:50.355917+00:00
The Little Prince,1,Two,£45.42,Classics,https://books.toscrape.com/catalogue/the-little-prince_72/index.html,https://books.toscrape.com/media/cache/c0/78/c078355608dd81c7c5e4f5e1c5f73d23.jpg,https://books.toscrape.com/,2026-08-05 09:22:51.298974+00:00
The Light of the Fireflies,1,One,£54.43,Add a comment,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html,https://books.toscrape.com/media/cache/17/8e/178e6e1cee8e5980e31148ea10a7321f.jpg,https://books.toscrape.com/,2026-08-05 09:22:51.734314+00:00
The Last Girl (The Dominion Trilogy #1),1,Two,£36.26,Science Fiction,https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html,https://books.toscrape.com/media/cache/da/47/da4746e620f8ccd7cf20628d1a5e535a.jpg,https://books.toscrape.com/,2026-08-05 09:22:52.167050+00:00
The Iliad,1,One,£16.16,Add a comment,https://books.toscrape.com/catalogue/the-iliad_69/index.html,https://books.toscrape.com/media/cache/b4/49/b449e504e387b69322d85e76a57ab60f.jpg,https://books.toscrape.com/,2026-08-05 09:22:52.583544+00:00
The Hook Up (Game On #1),1,Five,£36.29,New Adult,https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html,https://books.toscrape.com/media/cache/38/f1/38f1543cd2d51c2728678f5ecc128958.jpg,https://books.toscrape.com/,2026-08-05 09:22:53.002051+00:00
The Haters,1,Five,£27.89,Young Adult,https://books.toscrape.com/catalogue/the-haters_67/index.html,https://books.toscrape.com/media/cache/4c/e9/4ce9f937ac784ae0b377bcbf2a38a8b2.jpg,https://books.toscrape.com/,2026-08-05 09:22:53.438751+00:00
The Girl You Lost,1,Five,£12.29,Mystery,https://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html,https://books.toscrape.com/media/cache/90/0d/900dba6987796f4312a6a6737b0ea94d.jpg,https://books.toscrape.com/,2026-08-05 09:22:53.752602+00:00
The Girl In The Ice (DCI Erika Foster #1),1,Three,£15.85,Mystery,https://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html,https://books.toscrape.com/media/cache/d8/f7/d8f77fe7f4bb8610e903741441f84702.jpg,https://books.toscrape.com/,2026-08-05 09:22:54.064202+00:00
The End of the Jesus Era (An Investigation #1),1,One,£14.40,Nonfiction,https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html,https://books.toscrape.com/media/cache/fe/47/fe47782c4f8194a4d93ec1381108be88.jpg,https://books.toscrape.com/,2026-08-05 09:22:54.520453+00:00
The Edge of Reason (Bridget Jones #2),1,Four,£19.18,Womens Fiction,https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html,https://books.toscrape.com/media/cache/db/34/db341aa83daa76cd9f9bd2c86ccb5dba.jpg,https://books.toscrape.com/,2026-08-05 09:22:54.953098+00:00
The Complete Maus (Maus #1-2),1,Three,£10.64,Sequential Art,https://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html,https://books.toscrape.com/media/cache/a6/f8/a6f889e0ba02be31875d3a324090ef5e.jpg,https://books.toscrape.com/,2026-08-05 09:22:55.273575+00:00
The Communist Manifesto,1,Three,£14.76,Add a comment,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html,https://books.toscrape.com/media/cache/bb/cd/bbcd1a94ebc9fb56f8d079df4557f8e2.jpg,https://books.toscrape.com/,2026-08-05 09:22:55.585553+00:00
The Bhagavad Gita,1,Three,£57.49,Religion,https://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html,https://books.toscrape.com/media/cache/4e/69/4e69dacc99de838814d0f65c94e67f6c.jpg,https://books.toscrape.com/,2026-08-05 09:22:56.486444+00:00
The Bette Davis Club,1,Three,£30.66,Fiction,https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html,https://books.toscrape.com/media/cache/23/08/2308bf77130cf0a917642d82dbf4be05.jpg,https://books.toscrape.com/,2026-08-05 09:22:56.895311+00:00
The Art of Not Breathing,1,Four,£40.83,Young Adult,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,https://books.toscrape.com/media/cache/37/26/3726bb1bf30241b6d6f8c8488ad70989.jpg,https://books.toscrape.com/,2026-08-05 09:22:58.128527+00:00
Taking Shots (Assassins #1),1,Two,£18.88,Default,https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html,https://books.toscrape.com/media/cache/ea/92/ea92404bce04a4bc76f3ed9c5344b2bf.jpg,https://books.toscrape.com/,2026-08-05 09:22:58.793221+00:00
Starlark,1,Three,£25.83,Historical Fiction,https://books.toscrape.com/catalogue/starlark_56/index.html,https://books.toscrape.com/media/cache/b4/9e/b49e66e8f446d9a3dae488955f2aa487.jpg,https://books.toscrape.com/,2026-08-05 09:22:59.451537+00:00
"Skip Beat!, Vol. 01 (Skip Beat! #1)",1,Three,£42.12,Sequential Art,https://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html,https://books.toscrape.com/media/cache/6c/60/6c607509837e2b362ffd7c0e15e7b1f9.jpg,https://books.toscrape.com/,2026-08-05 09:23:00.020072+00:00
Sister Sable (The Mad Queen #1),1,Three,£13.33,Fantasy,https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html,https://books.toscrape.com/media/cache/2c/89/2c89c4c5528ab4b9101701437953df75.jpg,https://books.toscrape.com/,2026-08-05 09:23:00.591147+00:00
Shatter Me (Shatter Me #1),1,One,£42.40,Default,https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html,https://books.toscrape.com/media/cache/f0/31/f031254cafbdff0092c76c8dcba24139.jpg,https://books.toscrape.com/,2026-08-05 09:23:01.028687+00:00
Shameless,1,Three,£58.35,New Adult,https://books.toscrape.com/catalogue/shameless_52/index.html,https://books.toscrape.com/media/cache/a2/19/a2198abf12e3287f84997b35f4e1050e.jpg,https://books.toscrape.com/,2026-08-05 09:23:01.580804+00:00
Shadow Rites (Jane Yellowrock #10),1,Four,£21.72,Fantasy,https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,https://books.toscrape.com/media/cache/7a/0d/7a0d52ec06a57c117c0b99c7980756e7.jpg,https://books.toscrape.com/,2026-08-05 09:23:02.024210+00:00
Settling the Score (The Summer Games #1),1,Two,£44.91,Sports and Games,https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html,https://books.toscrape.com/media/cache/9b/4e/9b4ece2ab5a6335c8594c878e2f22df1.jpg,https://books.toscrape.com/,2026-08-05 09:23:02.600227+00:00
Sense and Sensibility,1,One,£37.46,Classics,https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html,https://books.toscrape.com/media/cache/7d/53/7d53e2264b9647ee307259be9f73585d.jpg,https://books.toscrape.com/,2026-08-05 09:23:03.036459+00:00
"Saga, Volume 1 (Saga (Collected Editions) #1)",1,One,£28.48,Sequential Art,https://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html,https://books.toscrape.com/media/cache/c6/ca/c6cab3f679acb45fd2eba092ec9f6a2a.jpg,https://books.toscrape.com/,2026-08-05 09:23:03.464686+00:00
"Rhythm, Chord & Malykhin",1,Two,£28.34,Romance,https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html,https://books.toscrape.com/media/cache/43/85/4385ee0304bc3546f2b6eaa75c46d4f8.jpg,https://books.toscrape.com/,2026-08-05 09:23:03.914344+00:00
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",1,Five,£46.96,Sequential Art,https://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,https://books.toscrape.com/media/cache/0d/22/0d22f9ee696b7443d1573e7752645c6d.jpg,https://books.toscrape.com/,2026-08-05 09:23:04.374166+00:00
Paradise Lost (Paradise #1),1,One,£24.96,Default,https://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html,https://books.toscrape.com/media/cache/66/f9/66f9edebe41032584e08dcf2fc27b8b4.jpg,https://books.toscrape.com/,2026-08-05 09:23:04.845038+00:00
"Paper Girls, Vol. 1 (Paper Girls #1-5)",1,Four,£21.71,Sequential Art,https://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html,https://books.toscrape.com/media/cache/87/2b/872ba3b06a97e6662770bc2152595b84.jpg,https://books.toscrape.com/,2026-08-05 09:23:05.354155+00:00
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",1,Three,£29.87,Sequential Art,https://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,https://books.toscrape.com/media/cache/d5/c5/d5c5a6ebf05b68bee78a38a8ea62305d.jpg,https://books.toscrape.com/,2026-08-05 09:23:05.795346+00:00
Origins (Alphas 0.5),1,One,£28.99,Fantasy,https://books.toscrape.com/catalogue/origins-alphas-05_42/index.html,https://books.toscrape.com/media/cache/12/9b/129b70d7b45d78a26459e7445e0e13e2.jpg,https://books.toscrape.com/,2026-08-05 09:23:06.224743+00:00
One Second (Seven #7),1,Two,£52.94,Fantasy,https://books.toscrape.com/catalogue/one-second-seven-7_41/index.html,https://books.toscrape.com/media/cache/3f/f3/3ff3f7a0f3c949bb7adbe5f7fe80b9ab.jpg,https://books.toscrape.com/,2026-08-05 09:23:06.670064+00:00
On the Road (Duluoz Legend),1,Three,£32.36,Default,https://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html,https://books.toscrape.com/media/cache/b8/3e/b83e5f1b9c1dcfe0ef05cff4b080e0fa.jpg,https://books.toscrape.com/,2026-08-05 09:23:07.411743+00:00
Old Records Never Die: One Man's Quest for His Vinyl and His Past,1,Two,£55.66,Music,https://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html,https://books.toscrape.com/media/cache/7e/94/7e947f3dd04f178175b85123829467a9.jpg,https://books.toscrape.com/,2026-08-05 09:23:07.832848+00:00
Off Sides (Off #1),1,Five,£39.45,New Adult,https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html,https://books.toscrape.com/media/cache/03/ed/03ed67ea504353b91b035151d8e80db2.jpg,https://books.toscrape.com/,2026-08-05 09:23:08.133947+00:00
Of Mice and Men,1,Two,£47.11,Classics,https://books.toscrape.com/catalogue/of-mice-and-men_37/index.html,https://books.toscrape.com/media/cache/0f/ca/0fca4597765ffacdb7bd529fc5eb88fa.jpg,https://books.toscrape.com/,2026-08-05 09:23:08.558448+00:00
Myriad (Prentor #1),1,Four,£58.75,Fantasy,https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html,https://books.toscrape.com/media/cache/6b/fa/6bfae8a489ff53f50467705c1e6fff19.jpg,https://books.toscrape.com/,2026-08-05 09:23:09.012364+00:00
My Perfect Mistake (Over the Top #1),1,Two,£38.92,Romance,https://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html,https://books.toscrape.com/media/cache/0d/03/0d03eb55ed070a53b6c4b6eedd48b458.jpg,https://books.toscrape.com/,2026-08-05 09:23:09.454389+00:00
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",1,Four,£39.39,Sequential Art,https://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html,https://books.toscrape.com/media/cache/f4/96/f496db4d78639e233978ae2bee021752.jpg,https://books.toscrape.com/,2026-08-05 09:23:09.906540+00:00
Meditations,1,Two,£25.89,Philosophy,https://books.toscrape.com/catalogue/meditations_33/index.html,https://books.toscrape.com/media/cache/df/c9/dfc9ed72e963572d23233b3a8cb01676.jpg,https://books.toscrape.com/,2026-08-05 09:23:10.360026+00:00
Matilda,1,One,£28.34,Childrens,https://books.toscrape.com/catalogue/matilda_32/index.html,https://books.toscrape.com/media/cache/03/47/0347bd215f4813edd81c2cd76bab53ca.jpg,https://books.toscrape.com/,2026-08-05 09:23:10.785810+00:00
Lost Among the Living,1,Four,£27.70,Historical Fiction,https://books.toscrape.com/catalogue/lost-among-the-living_31/index.html,https://books.toscrape.com/media/cache/5a/40/5a40d914bc3491e5909f1167f9cb34f2.jpg,https://books.toscrape.com/,2026-08-05 09:23:11.329416+00:00
Lord of the Flies,1,Three,£24.89,Add a comment,https://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html,https://books.toscrape.com/media/cache/33/73/3373a168b588e3fb19c558a21da71ac9.jpg,https://books.toscrape.com/,2026-08-05 09:23:11.644894+00:00
Listen to Me (Fusion #1),1,Three,£58.99,Romance,https://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html,https://books.toscrape.com/media/cache/00/dd/00dd43f59d255cbc16e9d9c9ed20a997.jpg,https://books.toscrape.com/,2026-08-05 09:23:11.951564+00:00
Kitchens of the Great Midwest,1,Five,£57.20,Fiction,https://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html,https://books.toscrape.com/media/cache/5e/37/5e379c1cc7003127bc74257a1b721540.jpg,https://books.toscrape.com/,2026-08-05 09:23:12.439017+00:00
Jane Eyre,1,Five,£38.43,Default,https://books.toscrape.com/catalogue/jane-eyre_27/index.html,https://books.toscrape.com/media/cache/0b/9b/0b9bd2c1de5ec402b2c797b53e5257f6.jpg,https://books.toscrape.com/,2026-08-05 09:23:12.759659+00:00
Imperfect Harmony,1,Four,£34.74,Romance,https://books.toscrape.com/catalogue/imperfect-harmony_26/index.html,https://books.toscrape.com/media/cache/fb/29/fb299a516730a2f2602b10f945f7a8e5.jpg,https://books.toscrape.com/,2026-08-05 09:23:13.182780+00:00
Icing (Aces Hockey #2),1,Four,£40.44,Sports and Games,https://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html,https://books.toscrape.com/media/cache/8d/1e/8d1e285bf672b2ea66879490cc5f6904.jpg,https://books.toscrape.com/,2026-08-05 09:23:13.497230+00:00
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",1,Three,£45.24,Sequential Art,https://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,https://books.toscrape.com/media/cache/16/46/16460146a1a8b99c82da027368383ade.jpg,https://books.toscrape.com/,2026-08-05 09:23:13.901867+00:00
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),1,Four,£34.96,Science Fiction,https://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,https://books.toscrape.com/media/cache/f4/83/f4835e9f3fdd8b8107bbb39a391654f0.jpg,https://books.toscrape.com/,2026-08-05 09:23:14.331583+00:00
"Giant Days, Vol. 1 (Giant Days #1-4)",1,Four,£56.76,Sequential Art,https://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html,https://books.toscrape.com/media/cache/35/0b/350b1224dc46533851d5a34134e44842.jpg,https://books.toscrape.com/,2026-08-05 09:23:14.758465+00:00
"Fruits Basket, Vol. 1 (Fruits Basket #1)",1,Five,£40.28,Sequential Art,https://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html,https://books.toscrape.com/media/cache/7c/c1/7cc13a8fb238202250e87843c1a62f94.jpg,https://books.toscrape.com/,2026-08-05 09:23:16.256701+00:00
Frankenstein,1,Two,£38.00,Default,https://books.toscrape.com/catalogue/frankenstein_20/index.html,https://books.toscrape.com/media/cache/00/25/0025515e987a1ebd648773f9ac70bfe6.jpg,https://books.toscrape.com/,2026-08-05 09:23:17.017676+00:00
Forever Rockers (The Rocker #12),1,Three,£28.80,Music,https://books.toscrape.com/catalogue/forever-rockers-the-rocker-12_19/index.html,https://books.toscrape.com/media/cache/7f/b0/7fb03a053c270000667a50dd8d594843.jpg,https://books.toscrape.com/,2026-08-05 09:23:17.439212+00:00
Fighting Fate (Fighting #6),1,Three,£39.24,Romance,https://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html,https://books.toscrape.com/media/cache/57/e2/57e255929f6e597c18cb3843904cd92b.jpg,https://books.toscrape.com/,2026-08-05 09:23:17.873750+00:00
Emma,1,Two,£32.93,Classics,https://books.toscrape.com/catalogue/emma_17/index.html,https://books.toscrape.com/media/cache/09/63/09638baaef52f03827c215029c632a13.jpg,https://books.toscrape.com/,2026-08-05 09:23:18.305421+00:00
"Eat, Pray, Love",1,Three,£51.32,Nonfiction,https://books.toscrape.com/catalogue/eat-pray-love_16/index.html,https://books.toscrape.com/media/cache/21/95/2195c296e82620593a143356aeaa7745.jpg,https://books.toscrape.com/,2026-08-05 09:23:18.620464+00:00
Deep Under (Walker Security #1),1,Five,£47.09,Romance,https://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html,https://books.toscrape.com/media/cache/74/e4/74e4ec43c40926c7b57fc0fe0f397183.jpg,https://books.toscrape.com/,2026-08-05 09:23:19.087813+00:00
Choosing Our Religion: The Spiritual Lives of America's Nones,1,Four,£28.42,Religion,https://books.toscrape.com/catalogue/choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html,https://books.toscrape.com/media/cache/df/ab/dfabeab158046237ddb6b713b794909f.jpg,https://books.toscrape.com/,2026-08-05 09:23:19.405203+00:00
Charlie and the Chocolate Factory (Charlie Bucket #1),1,Three,£22.85,Childrens,https://books.toscrape.com/catalogue/charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html,https://books.toscrape.com/media/cache/d6/cc/d6cc0c66e34dfc214b406208bbaf18e2.jpg,https://books.toscrape.com/,2026-08-05 09:23:19.721534+00:00
Charity's Cross (Charles Towne Belles #4),1,One,£41.24,Romance,https://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html,https://books.toscrape.com/media/cache/39/e0/39e008f84bbd24b49a7532c2024b855e.jpg,https://books.toscrape.com/,2026-08-05 09:23:20.156103+00:00
Bright Lines,1,Five,£39.07,Fiction,https://books.toscrape.com/catalogue/bright-lines_11/index.html,https://books.toscrape.com/media/cache/12/43/1243e7eb614f57f0e4cfee80553fa312.jpg,https://books.toscrape.com/,2026-08-05 09:23:20.598145+00:00
Bridget Jones's Diary (Bridget Jones #1),1,One,£29.82,Womens Fiction,https://books.toscrape.com/catalogue/bridget-joness-diary-bridget-jones-1_10/index.html,https://books.toscrape.com/media/cache/0c/32/0c329cbd2adf4e0dc825f892106673b2.jpg,https://books.toscrape.com/,2026-08-05 09:23:20.915492+00:00
Bounty (Colorado Mountain #7),1,Four,£37.26,Romance,https://books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,https://books.toscrape.com/media/cache/80/ff/80ff924ed78cd7c5172410d0d92f8dfe.jpg,https://books.toscrape.com/,2026-08-05 09:23:21.350105+00:00
Blood Defense (Samantha Brinkman #1),1,Three,£20.30,Mystery,https://books.toscrape.com/catalogue/blood-defense-samantha-brinkman-1_8/index.html,https://books.toscrape.com/media/cache/cb/f6/cbf6d4b61953f29d7eedd2c9e01a9d74.jpg,https://books.toscrape.com/,2026-08-05 09:23:21.798984+00:00
